id	member_id	loan_amnt	funded_amnt	funded_amnt_inv	term	int_rate	installment	grade	sub_grade	emp_title	emp_length	home_ownership	annual_inc	verification_status	issue_d	pymnt_plan	desc	purpose	title	zip_code	addr_state	dti	delinq_2yrs	earliest_cr_line	inq_last_6mths	mths_since_last_delinq	mths_since_last_record	open_acc	pub_rec	revol_bal	revol_util	total_acc	initial_list_status	out_prncp	out_prncp_inv	total_pymnt	total_pymnt_inv	total_rec_prncp	total_rec_int	total_rec_late_fee	recoveries	collection_recovery_fee	last_pymnt_d	last_pymnt_amnt	next_pymnt_d	last_credit_pull_d	collections_12_mths_ex_med	mths_since_last_major_derog	policy_code	application_type	default_ind
1029900	1258070	5200	5200	5200	 36 months	12.42	173.76	B	B4	LAGUARDIA COMMUNITY COLLEGE - CUNY	3 years	RENT	36850	Source Verified	Nov-11	n	  Borrower added on 11/18/11 > My monthly payments right now are $300 for rent. $50 for my phone and $110 for public transportation. In total $460. I have no other debt that I am paying for right now except credit cards which I want to pay off with this loan because of higher APR.<br>	debt_consolidation	CREDIT CARD ELIMINATION	100xx	NY	12.11	0	Jul-00	0	34		10	0	6565	79.1	15	f	0	0	6252.459426	6252.46	5200	1052.46	0	0	0	Dec-14	184.38		Dec-14	0		1	INDIVIDUAL	0
1024123	1253233	6000	6000	6000	 36 months	8.9	190.52	A	A5		n/a	MORTGAGE	120000	Verified	Nov-11	n	  Borrower added on 11/18/11 > This Buggy is to use on the Farm.<br>	major_purchase	Farm Buggy	350xx	AL	12.24	0	Dec-93	3	37		23	0	14406	17.9	37	f	0	0	6857.580072	6857.58	6000	857.58	0	0	0	Dec-14	196.4		Dec-14	0		1	INDIVIDUAL	0
1029868	1259452	2800	2800	2800	 36 months	14.65	96.59	C	C3		n/a	RENT	30000	Verified	Nov-11	n	  Borrower added on 11/17/11 > I have very good credit and a secure income.<br>	medical	Medical	614xx	IL	3.04	0	Jul-06	1			2	0	2881	92.9	6	f	0	0	3476.511346	3476.51	2800	676.51	0	0	0	Dec-14	97.68		Jan-16	0		1	INDIVIDUAL	0
1030060	1259256	8500	8500	8500	 36 months	15.27	295.79	C	C4	"Carabin & Shaw, P.C."	5 years	MORTGAGE	53208	Source Verified	Nov-11	n		car	Car from copart	782xx	TX	18.65	0	Jan-07	2			9	0	15683	59	17	f	0	0	9552.43	9552.43	8500	1052.43	0	0	0	Nov-12	6598.29		Jul-14	0		1	INDIVIDUAL	0
1028867	1258221	27000	27000	26975	 60 months	19.91	713.99	E	E4	Eaton Corporation 	10+ years	MORTGAGE	98000	Verified	Nov-11	n	  Borrower added on 11/18/11 > Loan amount is intended to be paid off completed in less than 3 months from time of time of issue.  I have been in my Job for 17 years good stable job.  This loan is for a short term dept consolidation<br> Borrower added on 11/18/11 > It take money to make money that is what I am doing.  I am not a fly night person.  I am a professional in my job.   The sooner the loan is fully funded the soon the investers will get there money back in full<br> Borrower added on 11/18/11 > Investers I am counting on your support to fund this loan.  Trust me I know the markets well.  The sooner this is funded the sooner your return on investiment<br> Borrower added on 11/27/11 > To all 179 investers please fund my loan.  Happy Thanks Giving.  requesting funds for medical debts.<br>	debt_consolidation	Dept consolidations	801xx	CO	8.99	0	Sep-97	2			12	0	72173	3.5	31	f	0	0	10608.14	10598.33	3822.1	5454.44	0	1331.6	12.83	Jan-13	713.99		Jan-15	0		1	INDIVIDUAL	1
1029847	1249126	3200	3200	3200	 36 months	13.49	108.58	C	C1	inalfa roof systems	7 years	RENT	38400	Source Verified	Nov-11	n		debt_consolidation	Debt Consolidation Loan	484xx	MI	12.56	0	Oct-95	2	38	86	8	1	2503	62.6	18	f	0	0	3907.758114	3907.76	3200	707.76	0	0	0	Dec-14	111.88		Nov-14	0		1	INDIVIDUAL	0
1029839	1259417	17050	17050	17050	 36 months	14.27	584.97	C	C2		7 years	MORTGAGE	40800	Verified	Dec-11	n	  Borrower added on 11/17/11 > I have owned my daycare for 7 years. I am very responsible and pay my bills on time every month through electronic payments so I know that my bills are paid on time and I don't have to worry.  I would like to have a loan to pay off my credit card debt.<br>	credit_card	Get rid of credit card debt forever!!	064xx	CT	20.38	0	Jul-95	0			5	0	15374	91	14	f	0	0	21153.4809	21153.48	17050	4045	58.47794118	0	0	Jan-15	51.9		May-15	0		1	INDIVIDUAL	0
1029819	1259396	18000	18000	17950	 60 months	13.49	414.09	C	C1	Hellers Ltd	9 years	RENT	65000	Verified	Nov-11	n		debt_consolidation	Debt Con	539xx	WI	8.79	0	Jul-99	1			6	0	22336	84.3	16	f	0	0	18987.54	18934.8	18000	987.54	0	0	0	May-12	17340.4		May-12	0		1	INDIVIDUAL	0
1030004	1247306	6200	6200	6200	 36 months	12.69	207.98	B	B5	Columbia University	2 years	RENT	40000	Source Verified	Nov-11	n	"  Borrower added on 11/09/11 > Hello everyone.  I always pay my bills on time (never miss payments). I'm afraid I don't have any fantastically interesting story here. While I clock in my 50-60 hours per week so that I can someday also offer loans here to other people, I just want consolidate my credit cards for 2 simple reasons: <br><br>1) to get everything under a fixed rate-- I don't trust the giant corporate lenders I owe money to or the whole idea of a &quot;variable&quot; rate anymore, with or without Dodd-Frank. <br><br>2) The tax payer bailed out the financial system. It occured to me that I would much rather pay interest to other human beings seeking an honest return on investment rather than giant banks whose reputations are currently tarnished for dishonesty and greed. <br><br>Fund my loan so I can cancel and cut up some credit cards, you earn interest--not Citigroup, Chase, or Amex! Thanks. <br>"	debt_consolidation	consolidating/closing CC accnts.	100xx	NY	13.91	0	Oct-03	0			11	0	10054	73.4	18	f	0	0	7403.69283	7403.69	6200	1203.69	0	0	0	Apr-14	1820.73		Apr-14	0		1	INDIVIDUAL	0
1029791	1259366	8000	8000	8000	 36 months	19.42	294.95	E	E3	The Miami-Institue	< 1 year	MORTGAGE	50000	Source Verified	Nov-11	n	  Borrower added on 11/17/11 > This loan is to complete a home improvement project at my home.  I need it pay off the contractor quick so they can get it done. My job is very stable as I work in the Plastic Surgery industry.  Will not have any problems paying this loan back.  Thank you<br>	home_improvement	Complete Home Improvement	331xx	FL	17.54	0	Sep-98	0		57	5	1	26044	99.8	5	f	0	0	10626.2909	10626.29	8000	2626.29	0	0	0	Feb-15	308.76		Dec-15	0		1	INDIVIDUAL	0
1029783	1259356	12000	12000	12000	 36 months	13.49	407.17	C	C1	The Curran Firm	< 1 year	MORTGAGE	47000	Source Verified	Nov-11	n	"  Borrower added on 11/17/11 > Pay off two Visa cards, Dell account and most of the Home Depot account.<br><br> Borrower added on 11/17/11 > Pay off two Visa cards, Dell account and most of the Home Depot account.  The minimum payments for these accounts combined are less than the loan payment, and this loan will be paid off a lot quicker.  <br>"	debt_consolidation	Credit Card Payoff Loan	191xx	PA	12.87	0	Jun-99	0	60		5	0	16265	74.3	15	f	0	0	14653.40602	14653.41	12000	2653.41	0	0	0	Dec-14	422.22		Dec-14	0		1	INDIVIDUAL	0
1029654	1259037	20000	20000	19675	 60 months	11.71	441.97	B	B3	Trex Inc.	7 years	MORTGAGE	45000	Verified	Dec-11	n		debt_consolidation	debt  console	254xx	WV	6.11	0	Feb-85	0			5	0	7158	38.7	15	f	4609.06	4534.3	21623.51	21271.9	15390.94	6232.57	0	0	0	Jan-16	441.97	Feb-16	Jan-16	0		1	INDIVIDUAL	0
1029792	1259367	3000	3000	3000	 36 months	6.62	92.12	A	A2	Cablevision	3 years	RENT	22800	Source Verified	Nov-11	n	  Borrower added on 11/17/11 > I have some unexpected medical bills that have come up and need this loan to help pay them off.  Any help that can be provided is appreciated.  I pay all bills on time and will do the same here.  Thank you in advance!<br>	medical	Medical Expenses	064xx	CT	24.95	0	Dec-01	1			6	0	1923	35	12	f	0	0	3314.801583	3314.8	3000	314.8	0	0	0	Dec-14	100.22		Dec-14	0		1	INDIVIDUAL	0
1029779	1259350	10000	10000	10000	 36 months	15.96	351.38	C	C5	General Electric	10+ years	MORTGAGE	80000	Verified	Dec-11	n		home_improvement	Home Improvement Loan	945xx	CA	24.22	0	Nov-98	1			8	0	31162	89.5	14	f	0	0	9588.75	9588.75	6724.48	2403.34	0	460.93	4.6093	Feb-14	351.38		Jul-14	0		1	INDIVIDUAL	1
1029778	1259349	8000	8000	8000	 36 months	14.65	275.96	C	C3	Florida Community Bank 	3 years	RENT	30188.4	Verified	Nov-11	n	  Borrower added on 11/17/11 > I currently have 4 revolving line that I would like to consolidate becuase of the high interest rate on each of them. I will close 2 of them the Dell and citi financial.This will help me pay to this loan and with the lower interest rate will help me.I have never been out of a job and I always pay my bills but im paying minium to bills that are not taking my debt to income down.Because my lease was recently up and I am now paying lower rent i will be able to control my bills more.I made mistakes when I younger by getting credit cards but Im smarter now and I want to own my own house. Thank you<br> Borrower added on 11/17/11 > I work for a strong and stable company.My resume speaks for itself with a strong and sucessful back ground the compnay I work for is looking for me to move up its just location is an issue at this point.Dispite the fact that I live very slim on paycheck my bills are a big priority.I am a good borrow because I do not miss my payments I make minimum pay ment if I have to and do not have late payments.<br>	debt_consolidation	Debt Consolidation loan 	342xx	FL	24.49	0	Jan-03	1	59		5	0	3004	44.2	16	f	0	0	9455.61	9455.61	8000	1455.61	0	0	0	Jul-13	4491.86		Jan-16	0		1	INDIVIDUAL	0
1029535	1258904	14000	14000	14000	 36 months	9.91	451.15	B	B1	902d Military Intelligence Group	8 years	MORTGAGE	103000	Source Verified	Nov-11	n		home_improvement	Home_Improvement Loan	481xx	MI	12.97	0	Jan-94	1			8	0	19747	68.3	17	f	0	0	15028.19	15028.19	14000	1028.19	0	0	0	Oct-12	10973.3		Jan-16	0		1	INDIVIDUAL	0
1019588	1248081	22000	22000	21975	 60 months	16.77	544.04	D	D2	Vineland board of Education	6 years	RENT	57000	Verified	Nov-11	n		debt_consolidation	Personal	083xx	NJ	21.81	0	May-01	3			14	0	28237	59.1	17	f	0	0	27684.3	27652.91	22000.01	5684.29	0	0	0	Sep-13	16829.54		Sep-13	0		1	INDIVIDUAL	0
1028780	1258132	16000	16000	16000	 36 months	14.27	548.95	C	C2	Cognizant Technology Solutions	2 years	RENT	85000	Not Verified	Nov-11	n		debt_consolidation	My Credit card consolidation	088xx	NJ	16.09	0	Jan-01	0	26		4	0	20943	79.5	19	f	0	0	19397.5519	19397.55	16000	3397.55	0	0	0	Mar-14	648.74		Jan-16	0		1	INDIVIDUAL	0
1029506	1258874	4500	4500	4250	 36 months	10.65	146.58	B	B2	Milwaukee School of Engineering	10+ years	MORTGAGE	64800	Source Verified	Nov-11	n		car	Truck Loan	532xx	WI	8.26	0	Mar-90	0	29		6	0	14934	94.5	10	f	0	0	5275.119956	4981.98	4500	775.12	0	0	0	Dec-14	154.18		Dec-14	0		1	INDIVIDUAL	0
1028990	1258343	8000	8000	8000	 36 months	6.62	245.63	A	A2	County of Rockland	7 years	MORTGAGE	70000	Not Verified	Nov-11	n	  Borrower added on 11/17/11 > This is a for a whole-house generator for our home.<br>	home_improvement	Generator Project	109xx	NY	7.77	0	Oct-97	3			8	0	0	0	20	f	0	0	8768.74	8768.74	8000	768.74	0	0	0	Feb-14	2642.07		Feb-14	0		1	INDIVIDUAL	0
1027930	1257520	5000	5000	5000	 36 months	20.89	188.1	F	F1	Secondary School for law	10+ years	RENT	106300	Source Verified	Nov-11	n	  Borrower added on 11/17/11 > I would appreciate this loan so that I may reduce my debt.I have been at the same job for over 25 years and pay all bills on time. I need to reduce my debt so that I can free up my monthly expenses as I support my child who is in law school.<br>	debt_consolidation	debt consolidation	112xx	NY	19.53	0	Dec-00	1			32	0	26267	84.7	37	f	0	0	6741.827027	6741.83	5000	1741.83	0	0	0	Aug-14	913.07		Dec-15	0		1	INDIVIDUAL	0
1029687	1259074	15000	15000	15000	 36 months	14.27	514.64	C	C2	7-eleven	4 years	MORTGAGE	31200	Verified	Nov-11	n		debt_consolidation	Personal Loan	210xx	MD	5.54	0	Jun-03	0	47		5	0	2373	23.1	7	f	0	0	18257.56374	18257.56	15000	3257.56	0	0	0	Mar-14	4899.54		Jan-16	0		1	INDIVIDUAL	0
1029648	1259029	35000	35000	34972.12183	 60 months	14.27	819.3	C	C2	LaSalle Pattern inc	10+ years	MORTGAGE	98000	Verified	Nov-11	n	"  Borrower added on 11/18/11 >  We would like to consolidate our debt, We are putting into place a 5 year plan to pay off our debt. Consolidating our loans into a fixed 5 year plan will accomplish this for us.<br><br>"	credit_card	Personal 	613xx	IL	17.72	0	Jan-84	1			11	0	59189	80.3	41	f	0	0	47347.58276	47307.96	35000	12347.58	0	0	0	Apr-15	15421.92		Jan-16	0		1	INDIVIDUAL	0
1029645	1259026	16000	16000	15825	 36 months	6.03	486.97	A	A1	St. Maria Goretti/ Neumann High School	2 years	RENT	35000	Not Verified	Nov-11	n		debt_consolidation	Debt Consolidation Loan	191xx	PA	23.52	0	Jan-02	0			13	0	2976	8.9	30	f	0	0	17314.14	17124.78	16000	1314.14	0	0	0	Nov-13	6604.79		Jan-16	0		1	INDIVIDUAL	0
1026337	1255508	14400	14400	14400	 36 months	14.27	494.05	C	C2	Iowa Workforce Development-State of Iowa	10+ years	OWN	94104	Source Verified	Nov-11	n		wedding	Wedding Loan	570xx	SD	9.86	1	May-86	2	19		5	0	3718	74.4	57	f	0	0	17781.30359	17781.3	14400	3381.3	0	0	0	Dec-14	508.01		Dec-14	0		1	INDIVIDUAL	0
1029488	1258856	35000	35000	35000	 36 months	8.9	1111.37	A	A5	Grand Bahama Shipyard 	3 years	OWN	277000	Source Verified	Dec-11	n		other	84 Post 	234xx	VA	3.3	0	Feb-88	0			4	0	6888	32	12	f	0	0	40003.54068	40003.54	35000	5003.54	0	0	0	Dec-14	1140.17		Dec-14	0		1	INDIVIDUAL	0
1026246	1255401	17000	17000	17000	 36 months	9.91	547.83	B	B1	infiniti of charlotte	1 year	MORTGAGE	65000	Verified	Nov-11	n	  Borrower added on 11/17/11 > i am looking for help to pay off balance of credit card debt that is at 27% incurred due  to medical and living expenses.i have been steadily employed since july 2010.i have never been late or missed any payments. i am trying to get financially back on track thank you<br>	debt_consolidation	debt down con't	280xx	NC	19.99	0	Mar-81	1	60		7	0	21884	63.2	14	f	0	0	19717.83144	19717.83	17000	2717.83	0	0	0	Dec-14	565.62		Jan-16	0		1	INDIVIDUAL	0
1029617	1258994	15000	15000	15000	 60 months	15.27	358.98	C	C4	JFC Global Staffing	2 years	MORTGAGE	64000	Not Verified	Nov-11	n	  Borrower added on 11/18/11 > Credit Card Consolidation/Pay Off<br>Good Credit Record<br>Employed Full Time in Engineering<br>Employed in Electronics Sector with Growing Company <br><br>	debt_consolidation	Loan 1	170xx	PA	19.69	0	Jan-00	1			12	0	14566	70.4	26	f	0	0	20946.46983	20946.47	15000	5946.47	0	0	0	Aug-15	5569.61		Aug-15	0		1	INDIVIDUAL	0
1023925	1253003	5600	5600	5600	 36 months	7.9	175.23	A	A4	Terra	1 year	RENT	36000	Not Verified	Nov-11	n		debt_consolidation	Debt Refinance	290xx	SC	12.32	0	Oct-97	0			5	0	7634	40.6	12	f	0	0	6054.49	6054.49	5600	454.49	0	0	0	Mar-13	3604.25		Mar-15	0		1	INDIVIDUAL	0
1029357	1258720	9000	9000	9000	 36 months	15.96	316.24	C	C5	full circle manager	4 years	RENT	54000	Not Verified	Nov-11	n		debt_consolidation	get it together	920xx	CA	8.27	0	May-03	1			9	0	7962	95.9	16	f	0	0	11396.00222	11396	9000	2380.23	15.77700417	0	0	Jan-15	328.59		Dec-14	0		1	INDIVIDUAL	0
1029359	1258723	9000	9000	9000	 36 months	12.42	300.74	B	B4	Planned Parenthood of the St. Louis Regi	3 years	MORTGAGE	48000	Not Verified	Nov-11	n		credit_card	Pay em off!	631xx	MO	18.73	0	Nov-01	1	62		6	0	11891	78.2	27	f	0	0	10159.91	10159.91	9000	1159.91	0	0	0	Mar-13	5956.02		Feb-13	0		1	INDIVIDUAL	0
1029118	1258484	8800	8800	8800	 36 months	11.71	291.07	B	B3	Medica Health Insurance	3 years	RENT	42000	Not Verified	Nov-11	n	  Borrower added on 11/16/11 > I am going to pay off 3 credit cards with this loan. This will really help me with my financial situation. I have full time secure job and have been with the complany for 3 years and 6 months. I am responsible borrower and pay my debt on time. Thank you.<br>	debt_consolidation	Help Loan	553xx	MN	19.6	0	Mar-02	1			12	0	11057	67.8	27	f	0	0	10296.14	10296.14	8800	1496.14	0	0	0	Jan-14	3326.62		Nov-15	0		1	INDIVIDUAL	0
1029340	1258703	8000	8000	8000	 36 months	18.25	290.23	D	D5	Center Bank 	5 years	RENT	45000	Verified	Dec-11	n		debt_consolidation	Debt Consolidation	900xx	CA	6.27	0	Sep-02	0	69		7	0	6478	96.7	10	f	0	0	10325.55991	10325.56	8000	2325.56	0	0	0	May-14	2213.68		Jan-16	0		1	INDIVIDUAL	0
1029332	1258694	10000	10000	9750	 36 months	11.71	330.76	B	B3	Versus Trading Company	6 years	RENT	38000	Source Verified	Nov-11	n		credit_card	Credit card refinance loan	900xx	CA	19.48	0	Jan-04	0			10	0	16719	88.2	19	f	0	0	11905.03725	11607.4	10000	1905.04	0	0	0	Dec-14	339.88		Jan-16	0		1	INDIVIDUAL	0
1029334	1258696	12000	12000	11750	 60 months	8.9	248.52	A	A5	dj powers	10+ years	MORTGAGE	39996	Source Verified	Nov-11	n		debt_consolidation	Debt Consolidation Loan	294xx	SC	5.52	0	Dec-91	0			6	0	6685	66.8	21	f	0	0	3791.81	3712.34	2152.63	1054.34	0	584.84	5.24	Jan-13	248.52		Jul-13	0		1	INDIVIDUAL	1
1029089	1258452	5000	5000	5000	 36 months	10.65	162.87	B	B2	Granville County Schools	10+ years	MORTGAGE	36000	Not Verified	Nov-11	n	  Borrower added on 11/16/11 > Will be glad to only have 1 payment going out every month.  Thank you.<br>	debt_consolidation	Makingchanges2012	275xx	NC	16.6	0	Aug-99	2		92	8	1	212	0.9	16	f	0	0	5862.092926	5862.09	5000	862.09	0	0	0	Dec-14	167.36		Jan-16	0		1	INDIVIDUAL	0
1029084	1258447	16000	16000	16000	 36 months	17.27	572.6	D	D3	Zimmer Dental	4 years	RENT	74999	Not Verified	Nov-11	n		credit_card	Credit Refinancing to Lower Rate	920xx	CA	19.36	0	Sep-03	0			9	0	17630	92.8	15	f	0	0	19697.09	19697.09	16000	3697.09	0	0	0	Sep-13	8258.97		Jan-16	0		1	INDIVIDUAL	0
1029273	1258631	1925	1925	1925	 36 months	9.91	62.04	B	B1	Coldwell Banker Bain	7 years	OWN	69600	Not Verified	Nov-11	n		other	personal loan	980xx	WA	4.79	0	Aug-95	2	33	115	5	1	13846	24.3	13	f	0	0	2000.58	2000.58	1925	75.58	0	0	0	May-12	1753.89		Sep-12	0		1	INDIVIDUAL	0
1029309	1258670	20000	20000	19975	 60 months	15.96	485.94	C	C5	"Harborview Medical Center, Seattle, WA"	2 years	RENT	80856	Verified	Nov-11	n		debt_consolidation	Debt Consolidation Loan	981xx	WA	11.92	0	Apr-05	1			6	0	15107	65.1	10	f	4982.56	4976.28	23735.4	23705.83	15017.44	8717.96	0	0	0	Jan-16	485.94	Jan-16	Jan-16	0		1	INDIVIDUAL	0
1029304	1258663	4200	4200	4200	 60 months	20.89	113.37	F	F1		10+ years	MORTGAGE	78000	Not Verified	Nov-11	n		debt_consolidation	Debt Consolidation Loan	216xx	MD	14.91	0	Dec-00	0		91	5	1	850	77.3	9	f	1130.55	1130.55	5543.95	5543.95	3069.45	2474.5	0	0	0	Jan-16	113.37	Jan-16	Jan-16	0		1	INDIVIDUAL	0
1028983	1258336	15000	15000	15000	 36 months	7.51	466.67	A	A3	bnsf railway	9 years	MORTGAGE	65004	Not Verified	Nov-11	n		other	Other	657xx	MO	0	0	Dec-02	0			4	0	0	0	14	f	0	0	16212.25	16212.25	15000	1212.25	0	0	0	Apr-13	9227.42		Apr-13	0		1	INDIVIDUAL	0
1029013	1258366	5200	5200	5200	 36 months	13.49	176.44	C	C1	MIS Insurance Services	< 1 year	RENT	45000	Source Verified	Nov-11	n		wedding	WeddingExpenses	327xx	FL	16.77	0	Mar-06	1			11	0	16965	72.2	16	f	0	0	6060.45	6060.45	5200	860.45	0	0	0	Feb-14	186.41		Jan-14	0		1	INDIVIDUAL	0
1029240	1258596	16000	16000	16000	 36 months	15.27	556.77	C	C4	Markit	6 years	RENT	110000	Not Verified	Nov-11	n	  Borrower added on 11/17/11 > Credit card debt with a current interest rate of 27% - with this loan I am able to reduce it buy at least 10%.  I have had the same job for 6+ years and I still enjoy it.  I have $400-500 budgeted a month for this adventure of getting out of debt fast. <br>	credit_card	Credit Debt	100xx	NY	6.59	0	May-97	2	28		10	0	16149	44.4	18	f	0	0	19694.88011	19694.88	16000	3694.88	0	0	0	Apr-14	4439.36		Feb-15	0		1	INDIVIDUAL	0
1029224	1258580	2700	2700	2575	 36 months	12.69	90.58	B	B5	cvs pharmacy	6 years	RENT	15000	Verified	Nov-11	n		debt_consolidation	debt consolidation	902xx	CA	20.64	0	Mar-06	0			7	0	7003	95.8	11	f	0	0	3257.055514	3106.13	2700	557.06	0	0	0	Dec-14	102.62		Nov-14	0		1	INDIVIDUAL	0
1029200	1258554	4500	4500	4500	 36 months	11.71	148.85	B	B3	Wells Fargo Bank	6 years	MORTGAGE	40000	Verified	Nov-11	n	  Borrower added on 11/16/11 > paying hospital bills for srgery in september 2010<br>	debt_consolidation	Debt Consolidation Loan	919xx	CA	15.87	0	Oct-03	0	34		15	0	11963	78.6	27	f	0	0	538.11	538.11	210.47	86.63	0	241.01	43.3818	Feb-12	148.85		Jun-12	0		1	INDIVIDUAL	1
1028987	1258340	2100	2100	2100	 36 months	6.03	63.92	A	A1	Jayco	7 years	MORTGAGE	40000	Not Verified	Nov-11	n	  Borrower added on 11/16/11 > Ionizer purchase<br>	renewable_energy	Home water filtration system	490xx	MI	1.2	0	May-01	0			5	0	5371	41.3	10	f	0	0	2217.3	2217.3	2100	117.3	0	0	0	Mar-13	1123.93		Mar-13	0		1	INDIVIDUAL	0
1029186	1258538	1000	1000	1000	 36 months	12.69	33.55	B	B5	kraft Foods	10+ years	MORTGAGE	70000	Verified	Nov-11	n	  Borrower added on 11/16/11 > to pay off a few bills<br>	other	bills	618xx	IL	17.13	1	Jul-84	2	23	96	11	1	9542	87.5	48	f	0	0	1150.68	1150.68	1000	150.68	0	0	0	Jun-13	581.84		Jun-13	0		1	INDIVIDUAL	0
1028969	1258322	4000	4000	4000	 60 months	20.3	106.65	E	E5	McDougall & Sons Inc	10+ years	OWN	55000	Source Verified	Nov-11	n		home_improvement	home	988xx	WA	4.67	0	Jan-99	1	26		6	0	5343	60.7	9	f	0	0	6015.97	6015.97	3832.36	2183.61	0	0	0	Jan-16	271.64		Jan-16	0		1	INDIVIDUAL	0
943149	1163900	13000	13000	12800	 36 months	7.9	406.78	A	A4	Pepsico	3 years	MORTGAGE	42000	Verified	Nov-11	n		debt_consolidation	small bill	424xx	KY	28.31	0	Jun-88	0			11	0	13764	54.6	24	f	0	0	14587.37461	14362.97	13000	1587.37	0	0	0	Jun-14	2799.07		Jan-16	0		1	INDIVIDUAL	0
1028903	1258262	28000	28000	27975	 60 months	18.64	720.81	E	E1	RJM Technologies	< 1 year	MORTGAGE	140000	Verified	Nov-11	n	I would like to use the loan proceeds to consolidate and pay off some of my debt. The debt was incurred as a result of starting a small business.  	other	Debt Consolidation	209xx	MD	17.76	0	Mar-94	1	25		8	0	64370	14.9	21	f	6239.21	6233.6	36305.65	36273.31	21760.79	14544.86	0	0	0	Jan-16	1220.81	Jan-16	Jan-16	0		1	INDIVIDUAL	0
1028703	1258061	22400	22400	22350	 60 months	18.25	571.87	D	D5	Hawkeye Foodservice	5 years	MORTGAGE	51000	Verified	Nov-11	n	  Borrower added on 11/16/11 > I will payoff Bank of America and both Citibank accounts<br>	debt_consolidation	Debt consolidation	560xx	MN	16	0	Jun-87	2			14	0	8127	25.7	43	f	5775.82	5762.9	27973.01	27910.63	16624.18	11348.83	0	0	0	Jan-16	571.87	Jan-16	Jan-16	0		1	INDIVIDUAL	0
1028698	1258056	16000	16000	16000	 36 months	6.03	486.97	A	A1	ConocoPhillips	10+ years	MORTGAGE	150000	Verified	Nov-11	n		medical	NewKnee	774xx	TX	9.94	0	May-87	0			11	0	4226	8	37	f	0	0	17530.3733	17530.37	16000	1530.37	0	0	0	Dec-14	490.84		Jan-16	0		1	INDIVIDUAL	0
1019316	1248001	30500	30500	30372.12183	 60 months	14.27	713.96	C	C2	Otis Elevator	10+ years	MORTGAGE	125000	Verified	Nov-11	n	  Borrower added on 11/16/11 > I plan on using this loan to pay off revolving debt.<br>	debt_consolidation	consolidation	206xx	MD	17.2	0	Feb-98	0			8	0	33644	62.5	29	f	7341.78	7311.68	34956.11	34807.03	23158.22	11797.89	0	0	0	Jan-16	713.96	Feb-16	Jan-16	0		1	INDIVIDUAL	0
1028886	1258243	3000	3000	2875	 36 months	8.9	95.26	A	A5	Eastern State Hospital	< 1 year	MORTGAGE	43200	Verified	Nov-11	n	"  Borrower added on 11/16/11 > We need to replace some appliances. I have a stable job, good income, and always pay my bills on time<br>"	major_purchase	safety net	990xx	WA	17.78	0	Sep-97	0			14	0	18990	74.1	25	f	0	0	3429.034474	3286.15	3000	429.03	0	0	0	Dec-14	101.29		Nov-15	0		1	INDIVIDUAL	0
1018297	1246747	30000	30000	30000	 36 months	9.91	966.75	B	B1	Valley Emergency Physicians	< 1 year	RENT	220000	Verified	Nov-11	n		small_business	Small_Business Loan	787xx	TX	9.4	0	Dec-94	2	42		15	0	850	7.2	42	f	0	0	34798.45318	34798.45	30000	4798.45	0	0	0	Dec-14	987.94		Dec-14	0		1	INDIVIDUAL	0
1028681	1235479	20000	20000	19975	 60 months	12.69	451.9	B	B5	Enbridge	3 years	MORTGAGE	85000	Verified	Nov-11	n	  Borrower added on 10/31/11 > The purpose of this this loan is to pay off my debt.  I am a reliable borrower with a great stable job.  Please let me know if you have any questions.  Thanks for funding my loan.<br/>Borrower added on 10/31/11 > The purpose of this this loan is to pay off my debt.  I am a reliable borrower with a great stable job.  Please let me know if you have any questions.  Thanks for funding my loan.<br/>Borrower added on 11/16/11 > The purpose of this this loan is to pay off my debt.  I am a reliable borrower with a great stable job.  Please let me know if you have any questions.  Thanks for funding my loan	debt_consolidation	Debt Consolidation	548xx	WI	5.9	0	May-99	3			10	0	9130	32.4	26	f	0	0	24716.6954	24685.83	20000	4716.7	0	0	0	Mar-14	13012.28		Feb-14	0		1	INDIVIDUAL	0
1028864	1258219	4900	4900	4900	 36 months	6.03	149.14	A	A1	wrymark	5 years	MORTGAGE	42000	Source Verified	Nov-11	n		car	crf450	630xx	MO	12.49	0	Sep-00	2			11	0	4894	6.5	24	f	0	0	5368.664519	5368.66	4900	468.66	0	0	0	Dec-14	150.06		Nov-14	0		1	INDIVIDUAL	0
1028658	1258012	12000	12000	12000	 60 months	17.58	301.99	D	D4	save a lot	< 1 year	MORTGAGE	75000	Source Verified	Nov-11	n	"  Borrower added on 11/21/11 > We are using this loan to consolidate credit cards, major and department store. This loan will be used to cut our monthly pay out,  and save us on the revolving interest rates that are much higher than what we are being funded from Lending Club.<br> Borrower added on 11/26/11 > 147 investors and counting can't be wrong! We are looking forward to putting ourselves in a better financial position with this loan to consolidate our debt, and we know that our investors will be in a better financial position as well, because we pay our bills on time, always!<br>"	debt_consolidation	Debt Consolidation Loan	346xx	FL	19.41	0	Aug-99	3			9	0	4707	56	17	f	0	0	6119.86	6119.86	1632.83	1969.81	0	2517.22	449.46	Dec-12	301.99		Feb-13	0		1	INDIVIDUAL	1
